Interpretation Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C21;Interoperacyjność;pt1130-adhoc-g-mix-45;adhoc;group;0.4615385;21
C21;Interoperacyjność;wt0945-adhoc-i-inf-10;adhoc;single;0.4210526;22
C21;Interoperacyjność;wt0945-adhoc-i-inf-101;adhoc;single;0.3636364;22
C21;Interoperacyjność;wt0945-adhoc-i-inf-8;adhoc;single;0.2333333;24
C21;Interoperacyjność;wt0945-adhoc-i-inf-9;adhoc;single;0.3103448;24
C21;Interoperacyjność;wt1650-adhoc-g-mix-13;adhoc;group;0.2592593;21
C21;Interoperacyjność;wt1650-adhoc-i-inf-14;adhoc;single;0.3243243;23
C21;Interoperacyjność;wt1650-senor-i-mgt-16;senor;single;0.1428571;21
C22;Współistnienie;cz1510-adhoc-g-inf-19;adhoc;group;0.1;23
C22;Współistnienie;cz1510-adhoc-i-inf-24;adhoc;single;0.3157895;24
C22;Współistnienie;cz1510-senor-i-mgt-21;senor;single;0.1666667;23
C22;Współistnienie;cz1650-adhoc-g-inf-31;adhoc;group;0.1923077;25
C22;Współistnienie;cz1650-adhoc-i-inf-30;adhoc;single;0.3823529;23
C22;Współistnienie;cz1650-adhoc-i-inf-32;adhoc;single;0.03571429;25
C22;Współistnienie;pt0800-adhoc-i-inf-38;adhoc;single;0.2916667;23
C22;Współistnienie;pt0800-adhoc-i-inf-39;adhoc;single;0.3809524;23
C22;Współistnienie;pt0800-adhoc-i-inf-47;adhoc;single;0.2;25
C22;Współistnienie;wt0945-adhoc-i-inf-10;adhoc;single;0.45;22
C22;Współistnienie;wt0945-adhoc-i-inf-101;adhoc;single;0.3913043;22
C22;Współistnienie;wt0945-adhoc-i-inf-8;adhoc;single;0.21875;24
C22;Współistnienie;wt0945-adhoc-i-inf-9;adhoc;single;0.3333333;24
C22;Współistnienie;wt1650-adhoc-i-inf-14;adhoc;single;0.3157895;23
C23;Łatwość instalacji;cz1510-adhoc-g-inf-19;adhoc;group;0.0952381;23
C23;Łatwość instalacji;cz1510-adhoc-i-inf-24;adhoc;single;0.3;24
C23;Łatwość instalacji;cz1510-senor-i-mgt-21;senor;single;0.16;23
C23;Łatwość instalacji;cz1650-adhoc-g-inf-31;adhoc;group;0.1851852;25
C23;Łatwość instalacji;cz1650-adhoc-i-inf-30;adhoc;single;0.3714286;23
C23;Łatwość instalacji;cz1650-adhoc-i-inf-32;adhoc;single;0.06451613;25
C23;Łatwość instalacji;pt0800-adhoc-i-inf-38;adhoc;single;0.32;23
C23;Łatwość instalacji;pt0800-adhoc-i-inf-39;adhoc;single;0.3636364;23
C23;Łatwość instalacji;pt0800-adhoc-i-inf-47;adhoc;single;0.1875;25
C23;Łatwość instalacji;wt0945-adhoc-i-inf-8;adhoc;single;0.2121212;24
C23;Łatwość instalacji;wt0945-adhoc-i-inf-9;adhoc;single;0.3225806;24
C23;Łatwość instalacji;wt1650-adhoc-i-inf-14;adhoc;single;0.3157895;23
C24;Łatwość adaptacji;cz1510-adhoc-i-inf-24;adhoc;single;0.3333333;24
C24;Łatwość adaptacji;cz1650-adhoc-g-inf-31;adhoc;group;0.2413793;25
C24;Łatwość adaptacji;cz1650-adhoc-i-inf-32;adhoc;single;0.06451613;25
C24;Łatwość adaptacji;pt0800-adhoc-i-inf-47;adhoc;single;0.1764706;25
C24;Łatwość adaptacji;wt0945-adhoc-i-inf-8;adhoc;single;0.2;24
C24;Łatwość adaptacji;wt0945-adhoc-i-inf-9;adhoc;single;0.34375;24
C25;Łatwość zamiany;cz1650-adhoc-g-inf-31;adhoc;group;0.2333333;25
C25;Łatwość zamiany;cz1650-adhoc-i-inf-32;adhoc;single;0.09375;25
C25;Łatwość zamiany;pt0800-adhoc-i-inf-47;adhoc;single;0.2222222;25

V Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C1;Funkcjonalna poprawność;cz1510-adhoc-g-inf-19;adhoc;group;NA;23
C1;Funkcjonalna poprawność;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C1;Funkcjonalna poprawność;cz1510-adhoc-i-inf-24;adhoc;single;NA;24
C1;Funkcjonalna poprawność;cz1510-senor-g-mix-17;senor;group;0;4
C1;Funkcjonalna poprawność;cz1510-senor-g-mix-18;senor;group;0;6
C1;Funkcjonalna poprawność;cz1510-senor-i-mgt-20;senor;single;1;17
C1;Funkcjonalna poprawność;cz1510-senor-i-mgt-21;senor;single;0;23
C1;Funkcjonalna poprawność;cz1650-adhoc-g-inf-31;adhoc;group;NA;25
C1;Funkcjonalna poprawność;cz1650-adhoc-i-inf-25;adhoc;single;1;7
C1;Funkcjonalna poprawność;cz1650-adhoc-i-inf-30;adhoc;single;0;23
C1;Funkcjonalna poprawność;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C1;Funkcjonalna poprawność;cz1650-senor-g-inf-33;senor;group;0.125;6
C1;Funkcjonalna poprawność;cz1650-senor-i-inf-26;senor;single;0;8
C1;Funkcjonalna poprawność;cz1650-senor-i-inf-27;senor;single;0;10
C1;Funkcjonalna poprawność;cz1650-senor-i-inf-28;senor;single;0;15
C1;Funkcjonalna poprawność;cz1650-senor-i-inf-29;senor;single;0.25;15
C1;Funkcjonalna poprawność;pn1650-adhoc-g-inf-1;adhoc;group;NA;18
C1;Funkcjonalna poprawność;pn1650-senor-g-inf-2;senor;group;0;18
C1;Funkcjonalna poprawność;pn1650-senor-g-inf-3;senor;group;0;18
C1;Funkcjonalna poprawność;pt0800-adhoc-i-inf-38;adhoc;single;0;23
C1;Funkcjonalna poprawność;pt0800-adhoc-i-inf-39;adhoc;single;NA;23
C1;Funkcjonalna poprawność;pt0800-adhoc-i-inf-47;adhoc;single;NA;25
C1;Funkcjonalna poprawność;pt0800-senor-i-inf-37;senor;single;0;18
C1;Funkcjonalna poprawność;pt0800-senor-i-inf-44;senor;single;NA;19
C1;Funkcjonalna poprawność;pt0930-adhoc-g-mix-40;adhoc;group;NA;19
C1;Funkcjonalna poprawność;pt0930-senor-g-mix-48;senor;group;0.2;8
C1;Funkcjonalna poprawność;pt0930-senor-i-inf-36;senor;single;0.3333333;7
C1;Funkcjonalna poprawność;pt0930-senor-i-inf-43;senor;single;NA;12
C1;Funkcjonalna poprawność;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C1;Funkcjonalna poprawność;pt1130-adhoc-g-mix-46;adhoc;group;1;19
C1;Funkcjonalna poprawność;pt1130-senor-g-mix-49;senor;group;0.25;6
C1;Funkcjonalna poprawność;pt1130-senor-i-inf-41;senor;single;0.25;12
C1;Funkcjonalna poprawność;pt1130-senor-i-inf-42;senor;single;0;5
C1;Funkcjonalna poprawność;pt1330-adhoc-i-inf-35;adhoc;single;1;18
C1;Funkcjonalna poprawność;pt1330-senor-g-mix-50;senor;group;0.3333333;7
C1;Funkcjonalna poprawność;pt1330-senor-i-inf-34;senor;single;0;18
C1;Funkcjonalna poprawność;wt0800-senor-g-mix-4;senor;group;0;11
C1;Funkcjonalna poprawność;wt0800-senor-i-inf-5;senor;single;0;10
C1;Funkcjonalna poprawność;wt0800-senor-i-inf-6;senor;single;0.3333333;10
C1;Funkcjonalna poprawność;wt0800-senor-i-inf-7;senor;single;0.5;10
C1;Funkcjonalna poprawność;wt0945-adhoc-i-inf-10;adhoc;single;1;22
C1;Funkcjonalna poprawność;wt0945-adhoc-i-inf-101;adhoc;single;1;22
C1;Funkcjonalna poprawność;wt0945-adhoc-i-inf-8;adhoc;single;1;24
C1;Funkcjonalna poprawność;wt0945-adhoc-i-inf-9;adhoc;single;1;24
C1;Funkcjonalna poprawność;wt0945-senor-g-mix-11;senor;group;0.3333333;14
C1;Funkcjonalna poprawność;wt0945-senor-g-mix-12;senor;group;0;8
C1;Funkcjonalna poprawność;wt1650-adhoc-g-mix-13;adhoc;group;NA;21
C1;Funkcjonalna poprawność;wt1650-adhoc-i-inf-14;adhoc;single;NA;23
C1;Funkcjonalna poprawność;wt1650-senor-g-mix-15;senor;group;0;14
C1;Funkcjonalna poprawność;wt1650-senor-i-mgt-16;senor;single;1;21
C2;Dostępność techniczna;cz1510-adhoc-g-inf-19;adhoc;group;0;23
C2;Dostępność techniczna;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C2;Dostępność techniczna;cz1510-adhoc-i-inf-24;adhoc;single;0;24
C2;Dostępność techniczna;cz1510-senor-g-mix-17;senor;group;0;4
C2;Dostępność techniczna;cz1510-senor-g-mix-18;senor;group;0.1428571;6
C2;Dostępność techniczna;cz1510-senor-i-mgt-20;senor;single;0.6;17
C2;Dostępność techniczna;cz1510-senor-i-mgt-21;senor;single;0;23
C2;Dostępność techniczna;cz1650-adhoc-g-inf-31;adhoc;group;0;25
C2;Dostępność techniczna;cz1650-adhoc-i-inf-25;adhoc;single;0.25;7
C2;Dostępność techniczna;cz1650-adhoc-i-inf-30;adhoc;single;0;23
C2;Dostępność techniczna;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C2;Dostępność techniczna;cz1650-senor-g-inf-33;senor;group;0.09090909;6
C2;Dostępność techniczna;cz1650-senor-i-inf-26;senor;single;0;8
C2;Dostępność techniczna;cz1650-senor-i-inf-27;senor;single;0;10
C2;Dostępność techniczna;cz1650-senor-i-inf-28;senor;single;0;15
C2;Dostępność techniczna;cz1650-senor-i-inf-29;senor;single;0.125;15
C2;Dostępność techniczna;pn1650-adhoc-g-inf-1;adhoc;group;1;18
C2;Dostępność techniczna;pn1650-senor-g-inf-2;senor;group;0;18
C2;Dostępność techniczna;pn1650-senor-g-inf-3;senor;group;0.2;18
C2;Dostępność techniczna;pt0800-adhoc-i-inf-38;adhoc;single;0;23
C2;Dostępność techniczna;pt0800-adhoc-i-inf-39;adhoc;single;0;23
C2;Dostępność techniczna;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C2;Dostępność techniczna;pt0800-senor-i-inf-37;senor;single;0;18
C2;Dostępność techniczna;pt0800-senor-i-inf-44;senor;single;0;19
C2;Dostępność techniczna;pt0930-adhoc-g-mix-40;adhoc;group;0;19
C2;Dostępność techniczna;pt0930-senor-g-mix-48;senor;group;0.1111111;8
C2;Dostępność techniczna;pt0930-senor-i-inf-36;senor;single;0.1428571;7
C2;Dostępność techniczna;pt0930-senor-i-inf-43;senor;single;0;12
C2;Dostępność techniczna;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C2;Dostępność techniczna;pt1130-adhoc-g-mix-46;adhoc;group;1;19
C2;Dostępność techniczna;pt1130-senor-g-mix-49;senor;group;0.1666667;6
C2;Dostępność techniczna;pt1130-senor-i-inf-41;senor;single;0.125;12
C2;Dostępność techniczna;pt1130-senor-i-inf-42;senor;single;0;5
C2;Dostępność techniczna;pt1330-adhoc-i-inf-35;adhoc;single;1;18
C2;Dostępność techniczna;pt1330-senor-g-mix-50;senor;group;0.1428571;7
C2;Dostępność techniczna;pt1330-senor-i-inf-34;senor;single;0;18
C2;Dostępność techniczna;wt0800-senor-g-mix-4;senor;group;0;11
C2;Dostępność techniczna;wt0800-senor-i-inf-5;senor;single;0;10
C2;Dostępność techniczna;wt0800-senor-i-inf-6;senor;single;0.1428571;10
C2;Dostępność techniczna;wt0800-senor-i-inf-7;senor;single;0.1666667;10
C2;Dostępność techniczna;wt0945-adhoc-i-inf-10;adhoc;single;0.5;22
C2;Dostępność techniczna;wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C2;Dostępność techniczna;wt0945-adhoc-i-inf-8;adhoc;single;1;24
C2;Dostępność techniczna;wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C2;Dostępność techniczna;wt0945-senor-g-mix-11;senor;group;0.1666667;14
C2;Dostępność techniczna;wt0945-senor-g-mix-12;senor;group;0;8
C2;Dostępność techniczna;wt1650-adhoc-g-mix-13;adhoc;group;0;21
C2;Dostępność techniczna;wt1650-adhoc-i-inf-14;adhoc;single;0;23
C2;Dostępność techniczna;wt1650-senor-g-mix-15;senor;group;0;14
C2;Dostępność techniczna;wt1650-senor-i-mgt-16;senor;single;0.5;21
C3;Odporność na wady;cz1510-adhoc-g-inf-19;adhoc;group;1;23
C3;Odporność na wady;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C3;Odporność na wady;cz1510-adhoc-i-inf-24;adhoc;single;0;24
C3;Odporność na wady;cz1510-senor-g-mix-17;senor;group;0;4
C3;Odporność na wady;cz1510-senor-g-mix-18;senor;group;0.1;6
C3;Odporność na wady;cz1510-senor-i-mgt-20;senor;single;0.5714286;17
C3;Odporność na wady;cz1510-senor-i-mgt-21;senor;single;0;23
C3;Odporność na wady;cz1650-adhoc-g-inf-31;adhoc;group;0.3333333;25
C3;Odporność na wady;cz1650-adhoc-i-inf-25;adhoc;single;0.3333333;7
C3;Odporność na wady;cz1650-adhoc-i-inf-30;adhoc;single;0;23
C3;Odporność na wady;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C3;Odporność na wady;cz1650-senor-g-inf-33;senor;group;0.1764706;6
C3;Odporność na wady;cz1650-senor-i-inf-26;senor;single;0;8
C3;Odporność na wady;cz1650-senor-i-inf-27;senor;single;0;10
C3;Odporność na wady;cz1650-senor-i-inf-28;senor;single;0.1;15
C3;Odporność na wady;cz1650-senor-i-inf-29;senor;single;0.1666667;15
C3;Odporność na wady;pn1650-adhoc-g-inf-1;adhoc;group;0.3333333;18
C3;Odporność na wady;pn1650-senor-g-inf-2;senor;group;0;18
C3;Odporność na wady;pn1650-senor-g-inf-3;senor;group;0.1111111;18
C3;Odporność na wady;pt0800-adhoc-i-inf-38;adhoc;single;0;23
C3;Odporność na wady;pt0800-adhoc-i-inf-39;adhoc;single;0;23
C3;Odporność na wady;pt0800-adhoc-i-inf-47;adhoc;single;0.6666667;25
C3;Odporność na wady;pt0800-senor-i-inf-37;senor;single;0;18
C3;Odporność na wady;pt0800-senor-i-inf-44;senor;single;0;19
C3;Odporność na wady;pt0930-adhoc-g-mix-40;adhoc;group;0.3333333;19
C3;Odporność na wady;pt0930-senor-g-mix-48;senor;group;0.07692308;8
C3;Odporność na wady;pt0930-senor-i-inf-36;senor;single;0.1666667;7
C3;Odporność na wady;pt0930-senor-i-inf-43;senor;single;0.1428571;12
C3;Odporność na wady;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C3;Odporność na wady;pt1130-adhoc-g-mix-46;adhoc;group;0.6666667;19
C3;Odporność na wady;pt1130-senor-g-mix-49;senor;group;0.1875;6
C3;Odporność na wady;pt1130-senor-i-inf-41;senor;single;0.08333334;12
C3;Odporność na wady;pt1130-senor-i-inf-42;senor;single;0;5
C3;Odporność na wady;pt1330-adhoc-i-inf-35;adhoc;single;0.5;18
C3;Odporność na wady;pt1330-senor-g-mix-50;senor;group;0.09090909;7
C3;Odporność na wady;pt1330-senor-i-inf-34;senor;single;0;18
C3;Odporność na wady;wt0800-senor-g-mix-4;senor;group;0.1111111;11
C3;Odporność na wady;wt0800-senor-i-inf-5;senor;single;0;10
C3;Odporność na wady;wt0800-senor-i-inf-6;senor;single;0.1111111;10
C3;Odporność na wady;wt0800-senor-i-inf-7;senor;single;0.1111111;10
C3;Odporność na wady;wt0945-adhoc-i-inf-10;adhoc;single;0.6666667;22
C3;Odporność na wady;wt0945-adhoc-i-inf-101;adhoc;single;0.5;22
C3;Odporność na wady;wt0945-adhoc-i-inf-8;adhoc;single;1;24
C3;Odporność na wady;wt0945-adhoc-i-inf-9;adhoc;single;0.5;24
C3;Odporność na wady;wt0945-senor-g-mix-11;senor;group;0.125;14
C3;Odporność na wady;wt0945-senor-g-mix-12;senor;group;0.1428571;8
C3;Odporność na wady;wt1650-adhoc-g-mix-13;adhoc;group;0.25;21
C3;Odporność na wady;wt1650-adhoc-i-inf-14;adhoc;single;0.3333333;23
C3;Odporność na wady;wt1650-senor-g-mix-15;senor;group;0;14
C3;Odporność na wady;wt1650-senor-i-mgt-16;senor;single;0.3333333;21
C4;Odtwarzalność;cz1510-adhoc-g-inf-19;adhoc;group;0.3333333;23
C4;Odtwarzalność;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C4;Odtwarzalność;cz1510-adhoc-i-inf-24;adhoc;single;0;24
C4;Odtwarzalność;cz1510-senor-g-mix-17;senor;group;0;4
C4;Odtwarzalność;cz1510-senor-g-mix-18;senor;group;0.1538462;6
C4;Odtwarzalność;cz1510-senor-i-mgt-20;senor;single;0.4;17
C4;Odtwarzalność;cz1510-senor-i-mgt-21;senor;single;0;23
C4;Odtwarzalność;cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C4;Odtwarzalność;cz1650-adhoc-i-inf-25;adhoc;single;0.3636364;7
C4;Odtwarzalność;cz1650-adhoc-i-inf-30;adhoc;single;0;23
C4;Odtwarzalność;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C4;Odtwarzalność;cz1650-senor-g-inf-33;senor;group;0.15;6
C4;Odtwarzalność;cz1650-senor-i-inf-26;senor;single;0;8
C4;Odtwarzalność;cz1650-senor-i-inf-27;senor;single;0.2222222;10
C4;Odtwarzalność;cz1650-senor-i-inf-28;senor;single;0.1666667;15
C4;Odtwarzalność;cz1650-senor-i-inf-29;senor;single;0.2;15
C4;Odtwarzalność;pn1650-adhoc-g-inf-1;adhoc;group;0.25;18
C4;Odtwarzalność;pn1650-senor-g-inf-2;senor;group;0;18
C4;Odtwarzalność;pn1650-senor-g-inf-3;senor;group;0.08333334;18
C4;Odtwarzalność;pt0800-adhoc-i-inf-38;adhoc;single;0.25;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-39;adhoc;single;0;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-47;adhoc;single;0.75;25
C4;Odtwarzalność;pt0800-senor-i-inf-37;senor;single;0;18
C4;Odtwarzalność;pt0800-senor-i-inf-44;senor;single;0;19
C4;Odtwarzalność;pt0930-adhoc-g-mix-40;adhoc;group;0.4;19
C4;Odtwarzalność;pt0930-senor-g-mix-48;senor;group;0.07142857;8
C4;Odtwarzalność;pt0930-senor-i-inf-36;senor;single;0.2;7
C4;Odtwarzalność;pt0930-senor-i-inf-43;senor;single;0.08333334;12
C4;Odtwarzalność;pt1130-adhoc-g-mix-45;adhoc;group;1;21
C4;Odtwarzalność;pt1130-adhoc-g-mix-46;adhoc;group;0.8;19
C4;Odtwarzalność;pt1130-senor-g-mix-49;senor;group;0.15;6
C4;Odtwarzalność;pt1130-senor-i-inf-41;senor;single;0.1333333;12
C4;Odtwarzalność;pt1130-senor-i-inf-42;senor;single;0;5
C4;Odtwarzalność;pt1330-adhoc-i-inf-35;adhoc;single;0.3333333;18
C4;Odtwarzalność;pt1330-senor-g-mix-50;senor;group;0.1428571;7
C4;Odtwarzalność;pt1330-senor-i-inf-34;senor;single;0;18
C4;Odtwarzalność;wt0800-senor-g-mix-4;senor;group;0.2727273;11
C4;Odtwarzalność;wt0800-senor-i-inf-5;senor;single;0;10
C4;Odtwarzalność;wt0800-senor-i-inf-6;senor;single;0.2727273;10
C4;Odtwarzalność;wt0800-senor-i-inf-7;senor;single;0.09090909;10
C4;Odtwarzalność;wt0945-adhoc-i-inf-10;adhoc;single;0.75;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-101;adhoc;single;0.4;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-8;adhoc;single;1;24
C4;Odtwarzalność;wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C4;Odtwarzalność;wt0945-senor-g-mix-11;senor;group;0.1111111;14
C4;Odtwarzalność;wt0945-senor-g-mix-12;senor;group;0.1;8
C4;Odtwarzalność;wt1650-adhoc-g-mix-13;adhoc;group;0.3333333;21
C4;Odtwarzalność;wt1650-adhoc-i-inf-14;adhoc;single;0.5;23
C4;Odtwarzalność;wt1650-senor-g-mix-15;senor;group;0;14
C4;Odtwarzalność;wt1650-senor-i-mgt-16;senor;single;0.25;21
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-g-inf-19;adhoc;group;0.3333333;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-22;adhoc;single;1;14
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-24;adhoc;single;0;24
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-g-mix-18;senor;group;0.1428571;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-20;senor;single;0.3636364;17
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-21;senor;single;0;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-25;adhoc;single;0.2857143;7
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-30;adhoc;single;0;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-32;adhoc;single;0;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-g-inf-33;senor;group;0.15;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-26;senor;single;0;8
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-27;senor;single;0.2105263;10
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-28;senor;single;0.1538462;15
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-29;senor;single;0.1764706;15
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-adhoc-g-inf-1;adhoc;group;0.2;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-2;senor;group;0;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-3;senor;group;0.07142857;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-38;adhoc;single;0.2;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-39;adhoc;single;0;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-47;adhoc;single;0.75;25
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-37;senor;single;0;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-44;senor;single;0;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-adhoc-g-mix-40;adhoc;group;0.3333333;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-g-mix-48;senor;group;0.06666667;8
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-36;senor;single;0.1764706;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-43;senor;single;0.06666667;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-45;adhoc;group;1;21
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-46;adhoc;group;0.5;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-g-mix-49;senor;group;0.1363636;6
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-41;senor;single;0.1333333;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-42;senor;single;0;5
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-adhoc-i-inf-35;adhoc;single;0.3333333;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-g-mix-50;senor;group;0.1333333;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-i-inf-34;senor;single;0;18
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-g-mix-4;senor;group;0.2307692;11
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-5;senor;single;0;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-6;senor;single;0.25;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-7;senor;single;0.08333334;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-10;adhoc;single;0.8;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-101;adhoc;single;0.5;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-8;adhoc;single;0.875;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-9;adhoc;single;0.6666667;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-11;senor;group;0.1;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-12;senor;group;0.07692308;8
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-g-mix-13;adhoc;group;0.2857143;21
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-i-inf-14;adhoc;single;0.5;23
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-g-mix-15;senor;group;0;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-i-mgt-16;senor;single;0.2;21
C6;Kompletność kontekstowa;cz1510-adhoc-g-inf-19;adhoc;group;0.6;23
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-22;adhoc;single;1;14
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-24;adhoc;single;0.1111111;24
C6;Kompletność kontekstowa;cz1510-senor-g-mix-18;senor;group;0.25;6
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-20;senor;single;0.3076923;17
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-21;senor;single;0;23
C6;Kompletność kontekstowa;cz1650-adhoc-g-inf-31;adhoc;group;0.2;25
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-25;adhoc;single;0.3888889;7
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-30;adhoc;single;0;23
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-32;adhoc;single;0;25
C6;Kompletność kontekstowa;cz1650-senor-g-inf-33;senor;group;0.1428571;6
C6;Kompletność kontekstowa;cz1650-senor-i-inf-26;senor;single;0.0625;8
C6;Kompletność kontekstowa;cz1650-senor-i-inf-27;senor;single;0.25;10
C6;Kompletność kontekstowa;cz1650-senor-i-inf-28;senor;single;0.1538462;15
C6;Kompletność kontekstowa;cz1650-senor-i-inf-29;senor;single;0.2222222;15
C6;Kompletność kontekstowa;pn1650-adhoc-g-inf-1;adhoc;group;0.2;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-2;senor;group;0.125;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-3;senor;group;0.125;18
